DateTime;Condition;Rain;MaxTemp;MinTemp;AvgWind;AvgHumidity;AvgPressure
02.08.2015;Sunny;0.01;30;24;27;72;1017
01.08.2015;Sunny;0.02;29;24;26;73;1014
31.07.2015;Sunny;0.0;31;24;25;67;1008
30.07.2015;Sunny;0.0;35;25;22;57;1007
29.07.2015;Sunny;0.0;33;25;23;52;1008
28.07.2015;Sunny;0.0;33;24;10;55;1007
27.07.2015;Sunny;0.0;31;24;10;61;1006
26.07.2015;Sunny;0.0;30;23;9;56;1007
25.07.2015;Sunny;0.0;27;21;6;78;1009
24.07.2015;Sunny;0.0;28;22;17;76;1009
23.07.2015;Sunny;0.0;28;22;31;71;1011
22.07.2015;Sunny;0.0;28;22;30;69;1015
21.07.2015;Sunny;0.0;29;20;20;66;1012
20.07.2015;Sunny;0.0;27;21;24;68;1011
19.07.2015;Sunny;0.0;29;22;30;56;1015
18.07.2015;Sunny;0.0;28;21;26;59;1016
17.07.2015;Sunny;0.0;27;21;27;63;1019
16.07.2015;Sunny;0.0;28;20;19;64;1017
15.07.2015;Sunny;0.0;27;20;14;68;1016
14.07.2015;Sunny;0.02;27;19;13;64;1013
13.07.2015;Sunny;0.0;27;20;18;58;1014
12.07.2015;Sunny;0.0;27;21;22;57;1014
11.07.2015;Sunny;1.02;26;22;21;68;1014
10.07.2015;Sunny;0.37;28;22;15;73;1012
09.07.2015;Sunny;0.0;29;22;11;71;1008
08.07.2015;Sunny;0.0;29;21;27;65;1011
07.07.2015;Sunny;0.0;28;21;19;65;1015
06.07.2015;Sunny;0.0;26;20;11;66;1016
05.07.2015;Sunny;0.21;25;19;14;71;1017
04.07.2015;Sunny;0.14;25;19;15;68;1019
03.07.2015;Sunny;0.07;26;20;17;65;1020
02.07.2015;Sunny;0.0;26;21;20;61;1019
01.07.2015;Sunny;0.0;26;20;20;57;1019
30.06.2015;Sunny;0.0;25;20;12;58;1017
29.06.2015;Sunny;0.5;25;19;11;64;1015
28.06.2015;Sunny;0.08;25;19;13;59;1011
27.06.2015;Sunny;0.0;24;19;20;64;1009
26.06.2015;Sunny;0.01;24;19;12;59;1011
25.06.2015;Sunny;0.02;24;18;11;65;1013
24.06.2015;Sunny;0.09;24;18;7;70;1014
23.06.2015;Thundery outbreaks possible;6.42;23;19;19;74;1013
22.06.2015;Cloudy;0.19;22;19;26;79;1014
21.06.2015;Sunny;0.0;26;19;12;57;1010
20.06.2015;Sunny;0.0;24;18;8;60;1010
19.06.2015;Partly cloudy;1.2;23;19;23;73;1007
18.06.2015;Thundery outbreaks possible;0.04;25;20;20;78;1006
17.06.2015;Patchy rain possible;2.23;25;21;13;70;1009
16.06.2015;Sunny;0.95;28;22;13;63;1009
15.06.2015;Sunny;2.25;25;21;7;62;1012
14.06.2015;Sunny;0.0;26;19;5;61;1014
13.06.2015;Sunny;0.01;26;19;18;64;1016
12.06.2015;Sunny;0.01;25;18;14;75;1016
11.06.2015;Sunny;0.0;23;18;11;71;1013
10.06.2015;Sunny;2.9;23;17;6;68;1012
09.06.2015;Sunny;0.02;22;16;5;72;1012
08.06.2015;Partly cloudy;0.59;21;17;19;80;1015
07.06.2015;Partly cloudy;0.02;23;19;30;73;1019
06.06.2015;Partly cloudy;0.07;23;19;26;76;1017
05.06.2015;Partly cloudy;7.19;25;18;21;71;1015
04.06.2015;Sunny;0.0;25;17;15;67;1016
03.06.2015;Partly cloudy;0.0;22;17;23;74;1017
02.06.2015;Sunny;0.0;23;17;26;75;1017
01.06.2015;Sunny;0.0;22;16;24;69;1018
31.05.2015;Sunny;0.0;22;14;7;59;1017
30.05.2015;Partly cloudy;0.0;21;15;13;63;1015
29.05.2015;Partly cloudy;0.0;19;16;21;63;1012
28.05.2015;Overcast;0.0;18;17;20;76;1009
27.05.2015;Partly cloudy;0.94;21;17;5;66;1005
26.05.2015;Sunny;0.03;24;19;13;62;1008
25.05.2015;Sunny;0.2;25;18;8;67;1009
24.05.2015;Sunny;0.75;26;18;13;60;1008
23.05.2015;Sunny;0.0;25;14;8;70;1011
22.05.2015;Sunny;0.03;22;15;9;76;1014
21.05.2015;Cloudy;0.29;20;16;14;81;1012
20.05.2015;Sunny;3.24;22;16;13;80;1008
19.05.2015;Sunny;0.86;25;17;22;68;1010
18.05.2015;Sunny;0.16;25;17;21;64;1015
17.05.2015;Sunny;0.09;23;18;10;66;1018
16.05.2015;Sunny;1.29;24;18;14;64;1018
15.05.2015;Sunny;0.0;23;17;14;55;1014
14.05.2015;Sunny;0.0;21;14;8;52;1013
13.05.2015;Sunny;0.0;21;14;13;62;1018
12.05.2015;Sunny;0.0;20;14;27;65;1019
11.05.2015;Sunny;0.0;20;13;25;62;1016
10.05.2015;Sunny;0.0;19;13;25;62;1015
09.05.2015;Sunny;0.0;20;13;22;68;1015
08.05.2015;Partly cloudy;10.09;17;14;17;87;1015
07.05.2015;Sunny;4.16;24;17;8;66;1012
06.05.2015;Sunny;0.0;23;16;12;59;1014
05.05.2015;Sunny;0.0;22;15;7;54;1015
04.05.2015;Sunny;0.0;21;14;10;67;1017
03.05.2015;Partly cloudy;4.93;18;14;11;80;1013
02.05.2015;Partly cloudy;1.2;20;13;10;64;1013
01.05.2015;Partly cloudy;0.0;17;12;7;82;1015
30.04.2015;Partly cloudy;4.19;16;12;16;80;1017
29.04.2015;Sunny;4.77;20;14;12;69;1011
28.04.2015;Partly cloudy;0.76;17;11;12;71;1015
27.04.2015;Sunny;0.0;19;13;10;64;1014
26.04.2015;Sunny;0.39;17;12;10;72;1016
25.04.2015;Cloudy;0.12;17;11;10;60;1019
24.04.2015;Sunny;0.0;15;8;11;56;1021
23.04.2015;Partly cloudy;0.62;11;6;10;60;1023
22.04.2015;Heavy rain;17.11;9;7;16;73;1018
21.04.2015;Partly cloudy;3.04;11;7;20;68;1015
20.04.2015;Sunny;0.0;12;7;12;57;1014
19.04.2015;Light rain;1.53;13;8;24;83;1016
18.04.2015;Sunny;0.0;20;14;26;63;1012
17.04.2015;Sunny;0.0;19;12;22;62;1017
16.04.2015;Sunny;0.0;17;10;11;59;1021
15.04.2015;Partly cloudy;0.6;16;11;16;70;1012
14.04.2015;Partly cloudy;0.5;15;11;13;73;1012
13.04.2015;Sunny;0.19;17;11;13;67;1013
12.04.2015;Sunny;0.0;15;7;4;59;1023
11.04.2015;Sunny;0.0;13;5;9;58;1024
10.04.2015;Sunny;0.01;11;6;29;58;1025
09.04.2015;Overcast;0.03;9;7;42;75;1015
08.04.2015;Sunny;0.05;10;6;24;66;1017
07.04.2015;Overcast;7.81;9;6;17;79;1011
06.04.2015;Partly cloudy;7.79;16;10;14;72;1008
05.04.2015;Cloudy;0.0;12;8;8;49;1015
04.04.2015;Sunny;0.0;10;5;14;51;1017
03.04.2015;Sunny;0.46;13;7;19;55;1012
02.04.2015;Sunny;2.7;12;7;20;62;1014
01.04.2015;Sunny;2.87;17;11;17;75;1008
31.03.2015;Overcast;1.1;13;10;11;85;1009
30.03.2015;Partly cloudy;0.46;14;10;11;82;1009
29.03.2015;Cloudy;0.26;13;10;12;87;1008
28.03.2015;Partly cloudy;0.0;14;12;11;83;1004
27.03.2015;Partly cloudy;0.39;18;12;8;76;1008
26.03.2015;Sunny;0.02;17;10;5;62;1017
25.03.2015;Sunny;0.0;14;6;12;66;1020
24.03.2015;Sunny;0.0;11;5;17;77;1022
23.03.2015;Partly cloudy;0.63;12;7;12;74;1019
22.03.2015;Sunny;0.0;11;6;14;65;1020
21.03.2015;Overcast;2.84;9;6;25;77;1019
20.03.2015;Overcast;0.14;7;4;18;68;1019
19.03.2015;Patchy rain possible;0.98;9;4;15;66;1019
18.03.2015;Partly cloudy;0.69;11;7;13;69;1017
17.03.2015;Patchy rain possible;0.83;10;7;15;72;1019
16.03.2015;Cloudy;0.76;10;7;15;74;1019
15.03.2015;Cloudy;0.76;10;7;16;73;1016
14.03.2015;Patchy rain possible;1.81;10;7;16;77;1015
13.03.2015;Cloudy;1.75;11;8;19;78;1014
12.03.2015;Partly cloudy;1.5;11;7;16;77;1013
11.03.2015;Patchy rain possible;0.78;10;7;17;78;1014
10.03.2015;Overcast;1.88;10;7;19;77;1017
09.03.2015;Cloudy;0.12;9;7;28;82;1023
08.03.2015;Overcast;0.07;8;7;42;79;1024
07.03.2015;Overcast;0.14;9;7;43;83;1021
06.03.2015;Partly cloudy;0.0;15;9;13;62;1019
05.03.2015;Overcast;0.0;13;5;17;59;1022
04.03.2015;Sunny;0.0;9;6;14;63;1027
03.03.2015;Overcast;5.15;10;7;16;88;1016
02.03.2015;Sunny;0.0;11;6;10;80;1017
01.03.2015;Overcast;0.18;9;7;13;81;1018
28.02.2015;Partly cloudy;0.8;11;8;11;87;1012
27.02.2015;Partly cloudy;0.0;15;10;16;68;1013
26.02.2015;Sunny;0.0;14;10;13;70;1019
25.02.2015;Partly cloudy;0.0;13;9;9;78;1010
24.02.2015;Cloudy;0.0;12;8;12;83;1008
23.02.2015;Overcast;0.0;9;8;16;79;1014
22.02.2015;Sunny;0.0;10;4;13;61;1017
21.02.2015;Sunny;0.02;7;3;15;74;1020
20.02.2015;Overcast;1.28;5;3;19;87;1022
19.02.2015;Cloudy;1.62;4;1;33;75;1025
18.02.2015;Overcast;3.79;1;0;36;77;1029
17.02.2015;Overcast;1.8;3;0;31;73;1028
16.02.2015;Overcast;1.14;7;4;28;83;1023
15.02.2015;Overcast;0.0;9;6;23;87;1019
14.02.2015;Overcast;0.29;8;5;18;88;1020
13.02.2015;Overcast;1.08;6;4;23;87;1023
12.02.2015;Overcast;3.31;4;2;38;89;1022
11.02.2015;Overcast;0.65;3;2;47;79;1015
10.02.2015;Overcast;0.0;3;2;51;76;1009
09.02.2015;Overcast;0.73;5;3;27;79;1008
08.02.2015;Partly cloudy;8.4;7;4;13;83;1007
07.02.2015;Overcast;0.04;10;5;27;82;1015
06.02.2015;Sunny;1.41;15;7;14;69;1010
05.02.2015;Sunny;0.33;14;10;15;68;1016
04.02.2015;Sunny;0.19;12;6;16;71;1016
03.02.2015;Sunny;0.2;11;7;22;78;1007
02.02.2015;Overcast;16.56;13;9;19;86;1000
01.02.2015;Sunny;2.25;18;12;42;65;995
31.01.2015;Overcast;1.09;14;11;42;70;997
30.01.2015;Sunny;0.0;13;8;23;72;1004
29.01.2015;Cloudy;0.0;10;5;12;84;1010
28.01.2015;Overcast;1.42;8;6;14;89;1009
27.01.2015;Cloudy;3.11;12;7;15;86;1014
26.01.2015;Partly cloudy;0.6;10;7;16;82;1018
25.01.2015;Partly cloudy;0.0;13;9;16;69;1013
24.01.2015;Partly cloudy;0.15;13;9;15;73;1009
23.01.2015;Sunny;0.0;15;9;17;66;1015
22.01.2015;Sunny;0.02;14;10;11;70;1020
21.01.2015;Sunny;0.0;14;10;8;66;1019
20.01.2015;Sunny;0.0;14;10;15;74;1018
19.01.2015;Sunny;0.0;12;8;17;67;1020
18.01.2015;Sunny;0.0;11;6;14;63;1026
17.01.2015;Sunny;0.0;9;4;6;72;1027
16.01.2015;Overcast;0.0;7;5;13;79;1025
15.01.2015;Sunny;0.0;10;6;12;79;1018
14.01.2015;Sunny;0.0;10;6;10;82;1021
13.01.2015;Sunny;0.0;8;6;33;73;1026
12.01.2015;Overcast;14.07;10;5;34;82;1018
11.01.2015;Sunny;0.0;11;7;30;78;1015
10.01.2015;Partly cloudy;2.26;8;4;31;81;1016
09.01.2015;Partly cloudy;0.12;4;-1;21;74;1032
08.01.2015;Cloudy;0.7;-1;-2;23;76;1038
07.01.2015;Blizzard;1.29;3;-2;41;78;1028
06.01.2015;Overcast;2.1;4;3;48;76;1012
05.01.2015;Cloudy;0.0;5;4;24;73;1015
04.01.2015;Partly cloudy;6.35;9;6;25;75;1014
03.01.2015;Sunny;0.04;6;4;15;77;1024
02.01.2015;Sunny;0.53;4;3;21;76;1028
01.01.2015;Overcast;0.24;5;4;49;83;1025
31.12.2014;Overcast;4.29;6;5;56;85;1018
30.12.2014;Overcast;3.3;4;3;44;84;1019
29.12.2014;Thundery outbreaks possible;1.41;12;3;35;79;1007
28.12.2014;Partly cloudy;0.0;11;4;14;67;1014
27.12.2014;Partly cloudy;0.59;10;6;18;83;1009
26.12.2014;Partly cloudy;0.57;13;11;19;75;1014
25.12.2014;Sunny;0.0;14;11;19;64;1021
24.12.2014;Sunny;0.0;13;11;22;70;1023
23.12.2014;Sunny;0.0;11;8;28;69;1022
22.12.2014;Sunny;0.13;8;7;20;64;1027
21.12.2014;Sunny;6.34;12;8;21;76;1019
20.12.2014;Partly cloudy;0.04;12;10;16;78;1020
19.12.2014;Sunny;0.0;11;10;5;82;1022
18.12.2014;Cloudy;0.6;13;11;15;85;1016
17.12.2014;Partly cloudy;1.05;14;12;21;68;1017
16.12.2014;Partly cloudy;0.0;12;10;8;72;1023
15.12.2014;Sunny;0.0;11;9;2;80;1025
14.12.2014;Sunny;0.0;11;9;9;82;1025
13.12.2014;Sunny;0.0;11;9;21;78;1025
12.12.2014;Overcast;0.0;12;10;29;89;1016
11.12.2014;Partly cloudy;0.03;13;9;9;83;1019
10.12.2014;Overcast;0.1;11;8;18;88;1017
09.12.2014;Partly cloudy;0.0;14;12;13;83;1006
08.12.2014;Partly cloudy;0.06;14;12;16;82;1011
07.12.2014;Sunny;1.6;14;13;8;83;1015
06.12.2014;Cloudy;2.59;13;12;12;89;1018
05.12.2014;Cloudy;0.07;13;11;9;89;1021
04.12.2014;Overcast;1.87;14;13;8;87;1019
03.12.2014;Partly cloudy;0.72;16;13;16;82;1019
02.12.2014;Partly cloudy;1.2;12;10;19;87;1017
01.12.2014;Overcast;1.21;10;9;24;85;1021
30.11.2014;Overcast;5.7;13;9;18;86;1020
29.11.2014;Cloudy;0.04;14;12;12;73;1023
28.11.2014;Sunny;0.08;11;8;8;73;1024
27.11.2014;Light rain shower;0.71;9;8;22;78;1023
26.11.2014;Cloudy;1.3;9;8;36;81;1022
25.11.2014;Cloudy;2.19;10;9;39;80;1022
24.11.2014;Overcast;2.78;10;10;22;78;1023
23.11.2014;Overcast;0.84;10;9;24;81;1026
22.11.2014;Overcast;1.84;9;8;23;82;1023
21.11.2014;Light rain shower;2.72;12;9;18;77;1018
20.11.2014;Partly cloudy;6.47;16;11;19;79;1014
19.11.2014;Overcast;0.65;19;16;18;72;1017
18.11.2014;Sunny;0.0;18;16;10;77;1019
17.11.2014;Overcast;0.21;16;14;9;80;1016
16.11.2014;Partly cloudy;0.19;15;13;19;85;1017
15.11.2014;Overcast;0.08;15;14;27;88;1015
14.11.2014;Overcast;0.0;16;15;19;85;1012
13.11.2014;Partly cloudy;0.4;16;14;13;88;1013
12.11.2014;Partly cloudy;0.01;17;14;13;88;1017
11.11.2014;Sunny;0.0;17;15;15;86;1022
10.11.2014;Sunny;0.23;17;15;7;79;1021
09.11.2014;Cloudy;0.0;17;16;8;59;1017
08.11.2014;Sunny;0.0;18;16;6;59;1017
07.11.2014;Sunny;0.0;18;16;7;72;1021
06.11.2014;Sunny;0.0;17;15;11;68;1024
05.11.2014;Sunny;0.0;16;13;6;56;1022
04.11.2014;Sunny;0.0;14;11;15;62;1022
03.11.2014;Sunny;0.13;12;10;25;68;1025
02.11.2014;Partly cloudy;0.72;13;12;23;73;1024
01.11.2014;Partly cloudy;0.44;13;12;29;76;1023
31.10.2014;Overcast;7.01;14;11;32;85;1019
30.10.2014;Overcast;15.29;16;12;26;87;1016
29.10.2014;Cloudy;2.84;17;15;21;86;1018
28.10.2014;Light drizzle;0.72;15;12;29;88;1022
27.10.2014;Overcast;7.67;16;14;36;86;1022
26.10.2014;Partly cloudy;3.13;16;14;18;84;1017
25.10.2014;Sunny;0.0;19;17;16;76;1011
24.10.2014;Sunny;0.0;20;18;22;73;1011
23.10.2014;Partly cloudy;0.0;23;19;18;63;1005
22.10.2014;Sunny;0.0;21;17;20;55;1009
21.10.2014;Sunny;0.0;19;15;12;53;1013
20.10.2014;Sunny;0.0;15;12;8;59;1022
19.10.2014;Partly cloudy;1.13;16;13;26;69;1027
18.10.2014;Partly cloudy;6.34;20;16;26;77;1017
17.10.2014;Partly cloudy;6.34;20;16;26;77;1017
16.10.2014;Partly cloudy;1.45;22;19;25;72;1013
15.10.2014;Sunny;0.0;20;17;8;78;1015
14.10.2014;Sunny;0.0;20;17;11;80;1015
13.10.2014;Partly cloudy;0.0;19;17;12;78;1017
12.10.2014;Partly cloudy;1.0;19;17;17;75;1017
11.10.2014;Overcast;1.14;19;18;26;78;1018
10.10.2014;Overcast;0.07;19;18;29;77;1020
09.10.2014;Partly cloudy;0.01;20;18;31;79;1021
08.10.2014;Sunny;0.16;20;19;26;82;1021
07.10.2014;Sunny;0.0;21;18;11;75;1021
06.10.2014;Partly cloudy;0.05;20;17;14;73;1022
05.10.2014;Cloudy;0.51;19;17;25;74;1019
04.10.2014;Light rain shower;0.74;18;17;27;76;1019
03.10.2014;Overcast;0.83;18;17;35;77;1021
02.10.2014;Partly cloudy;0.24;21;18;32;75;1022
01.10.2014;Sunny;0.0;22;18;17;61;1022
30.09.2014;Sunny;0.0;20;17;15;65;1024
29.09.2014;Sunny;1.34;20;18;28;69;1027
28.09.2014;Overcast;10.72;19;18;45;77;1018
27.09.2014;Overcast;18.8;18;17;36;83;1010
26.09.2014;Sunny;0.87;22;18;21;64;1012
25.09.2014;Sunny;0.0;20;18;9;56;1017
24.09.2014;Sunny;0.0;19;16;9;54;1018
23.09.2014;Partly cloudy;4.51;25;16;25;72;1007
22.09.2014;Sunny;0.49;24;20;10;66;1010
21.09.2014;Cloudy;0.44;21;20;9;62;1015
20.09.2014;Sunny;0.22;22;20;14;63;1020
19.09.2014;Sunny;1.78;22;20;22;67;1020
18.09.2014;Cloudy;9.69;22;21;22;73;1016
17.09.2014;Partly cloudy;1.78;23;21;31;74;1012
16.09.2014;Partly cloudy;2.75;24;22;26;73;1012
15.09.2014;Sunny;0.17;25;22;24;73;1013
14.09.2014;Partly cloudy;1.66;25;23;22;75;1013
13.09.2014;Partly cloudy;0.64;25;21;16;68;1013
12.09.2014;Sunny;0.0;25;22;17;73;1015
11.09.2014;Sunny;0.0;26;23;22;66;1014
10.09.2014;Sunny;0.0;26;23;20;63;1013
09.09.2014;Sunny;0.0;26;22;14;65;1014
08.09.2014;Partly cloudy;4.93;24;22;15;72;1013
07.09.2014;Sunny;2.26;26;23;13;74;1009
06.09.2014;Partly cloudy;0.94;26;23;16;83;1006
05.09.2014;Moderate or heavy rain shower;6.26;27;24;22;80;1007
04.09.2014;Sunny;1.92;27;24;16;79;1009
03.09.2014;Sunny;0.56;27;23;14;74;1008
02.09.2014;Sunny;0.11;26;23;14;77;1008
01.09.2014;Partly cloudy;0.12;25;23;18;75;1009
31.08.2014;Partly cloudy;0.6;25;23;31;73;1012
30.08.2014;Partly cloudy;0.17;25;23;37;72;1016
29.08.2014;Sunny;0.0;25;22;39;67;1017
28.08.2014;Sunny;0.05;27;24;26;73;1011
27.08.2014;Sunny;0.0;27;24;14;76;1010
26.08.2014;Sunny;0.07;27;24;28;70;1013
25.08.2014;Partly cloudy;0.02;26;24;30;75;1014
24.08.2014;Sunny;0.0;27;24;12;74;1011
23.08.2014;Sunny;0.0;28;25;26;72;1014
22.08.2014;Sunny;0.0;29;25;13;67;1014
21.08.2014;Sunny;0.0;27;24;9;76;1015
20.08.2014;Sunny;0.06;27;23;18;74;1016
19.08.2014;Sunny;0.22;26;23;29;67;1015
18.08.2014;Partly cloudy;3.38;24;22;35;75;1012
17.08.2014;Sunny;2.52;28;23;26;79;1006
16.08.2014;Sunny;0.0;29;25;12;68;1008
15.08.2014;Sunny;0.0;28;24;7;75;1009
14.08.2014;Sunny;0.0;29;25;19;76;1010
13.08.2014;Sunny;0.0;29;25;26;71;1012
12.08.2014;Sunny;0.0;29;25;20;70;1012
11.08.2014;Sunny;0.0;29;25;21;70;1013
10.08.2014;Sunny;0.0;29;25;18;69;1014
09.08.2014;Partly cloudy;6.49;27;24;17;64;1013
08.08.2014;Sunny;0.31;26;23;13;71;1010
07.08.2014;Sunny;0.03;28;25;19;72;1006
06.08.2014;Sunny;0.01;29;25;28;67;1006
05.08.2014;Sunny;0.02;29;25;19;71;1007
04.08.2014;Sunny;0.0;28;25;14;73;1007
03.08.2014;Partly cloudy;6.15;27;24;10;75;1008
02.08.2014;Thundery outbreaks possible;2.56;27;25;14;82;1006
01.08.2014;Sunny;0.0;27;24;25;77;1004
31.07.2014;Sunny;0.0;28;24;20;69;1008
30.07.2014;Sunny;0.07;27;24;20;79;1010
29.07.2014;Sunny;0.0;28;24;18;80;1009
28.07.2014;Sunny;0.0;28;24;16;78;1011
27.07.2014;Sunny;0.03;28;24;14;76;1012
26.07.2014;Sunny;0.0;27;24;19;77;1010
25.07.2014;Sunny;0.01;27;24;20;75;1009
24.07.2014;Sunny;0.01;26;23;11;76;1007
23.07.2014;Sunny;0.0;27;23;11;75;1005
22.07.2014;Sunny;0.0;28;24;17;64;1008
21.07.2014;Sunny;0.01;27;23;13;71;1011
20.07.2014;Sunny;1.01;26;23;19;74;1012
19.07.2014;Sunny;5.27;25;23;18;75;1010
18.07.2014;Sunny;0.0;26;23;9;70;1011
17.07.2014;Sunny;2.22;26;23;12;71;1011
16.07.2014;Partly cloudy;1.12;25;23;25;76;1009
15.07.2014;Sunny;1.01;26;22;22;73;1008
14.07.2014;Sunny;0.0;26;23;20;66;1011
13.07.2014;Sunny;0.58;26;23;12;71;1012
12.07.2014;Sunny;0.93;26;24;7;69;1007
11.07.2014;Sunny;0.0;28;25;14;59;1003
10.07.2014;Sunny;0.0;26;22;8;71;1006
09.07.2014;Sunny;0.0;27;22;20;66;1007
08.07.2014;Sunny;0.0;27;22;21;71;1013
07.07.2014;Sunny;0.0;26;22;26;68;1014
06.07.2014;Sunny;0.0;25;20;23;69;1014
05.07.2014;Sunny;0.06;25;21;26;65;1014
04.07.2014;Sunny;0.18;23;20;27;70;1015
03.07.2014;Sunny;0.0;24;20;23;71;1017
02.07.2014;Sunny;0.0;24;21;25;72;1020
01.07.2014;Sunny;0.0;24;21;14;76;1014
30.06.2014;Sunny;0.0;24;20;21;76;1012
29.06.2014;Sunny;0.0;23;20;31;71;1016
28.06.2014;Sunny;0.37;22;20;36;72;1017
27.06.2014;Partly cloudy;0.0;26;20;27;70;1014
26.06.2014;Sunny;0.01;28;23;19;63;1011
25.06.2014;Sunny;0.0;25;22;11;60;1012
24.06.2014;Sunny;0.0;25;20;12;59;1016
23.06.2014;Sunny;0.0;24;20;11;59;1020
22.06.2014;Sunny;0.01;23;19;9;62;1018
21.06.2014;Sunny;4.44;23;19;15;66;1012
20.06.2014;Sunny;2.93;22;20;16;69;1005
19.06.2014;Sunny;0.74;25;21;12;80;1008
18.06.2014;Sunny;0.01;25;22;15;76;1013
17.06.2014;Sunny;0.36;25;20;8;72;1014
16.06.2014;Sunny;0.1;24;20;14;78;1014
15.06.2014;Sunny;2.41;24;20;19;77;1011
14.06.2014;Sunny;0.1;25;21;11;70;1009
13.06.2014;Sunny;0.0;23;19;6;70;1012
12.06.2014;Sunny;0.01;22;19;16;73;1015
11.06.2014;Sunny;0.0;23;20;12;76;1014
10.06.2014;Sunny;0.0;24;19;20;78;1014
09.06.2014;Sunny;0.0;23;19;21;80;1014
08.06.2014;Sunny;0.0;23;19;15;79;1013
07.06.2014;Sunny;2.08;22;20;12;83;1010
06.06.2014;Moderate or heavy rain shower;16.47;21;19;14;82;1010
05.06.2014;Partly cloudy;3.29;20;18;14;83;1007
04.06.2014;Partly cloudy;2.51;23;18;21;78;1007
03.06.2014;Sunny;0.05;21;17;11;72;1014
02.06.2014;Partly cloudy;2.78;21;18;10;69;1012
01.06.2014;Partly cloudy;3.86;21;18;7;71;1010
31.05.2014;Cloudy;3.15;20;18;22;77;1007
30.05.2014;Sunny;3.68;23;19;22;68;1005
29.05.2014;Sunny;1.22;24;21;11;66;1008
28.05.2014;Sunny;0.0;22;20;9;69;1009
27.05.2014;Sunny;0.03;22;19;6;69;1010
26.05.2014;Sunny;0.0;21;18;5;73;1013
25.05.2014;Sunny;0.34;21;17;5;77;1015
24.05.2014;Sunny;0.14;20;16;6;82;1014
23.05.2014;Sunny;0.0;19;16;11;80;1013
22.05.2014;Sunny;0.01;20;17;16;80;1015
21.05.2014;Sunny;0.0;20;16;18;71;1017
20.05.2014;Sunny;0.0;20;16;22;65;1017
19.05.2014;Sunny;0.0;19;16;9;69;1019
18.05.2014;Sunny;0.76;18;15;9;68;1018
17.05.2014;Sunny;1.44;19;15;11;65;1015
16.05.2014;Sunny;0.0;19;16;10;65;1010
15.05.2014;Sunny;0.0;19;16;25;67;1005
14.05.2014;Sunny;3.58;23;16;17;65;1008
13.05.2014;Sunny;1.28;18;15;17;79;1015
12.05.2014;Sunny;1.75;20;16;13;68;1013
11.05.2014;Cloudy;0.58;17;14;7;83;1014
10.05.2014;Overcast;3.65;15;14;13;88;1011
09.05.2014;Overcast;0.91;14;13;27;88;1009
08.05.2014;Sunny;0.0;16;13;29;76;1015
07.05.2014;Sunny;0.0;15;13;29;73;1021
06.05.2014;Cloudy;0.6;16;13;30;79;1020
05.05.2014;Sunny;2.07;17;13;18;83;1009
04.05.2014;Partly cloudy;3.23;18;15;12;77;1004
03.05.2014;Sunny;0.0;18;15;10;74;1010
02.05.2014;Sunny;2.02;17;14;10;77;1010
01.05.2014;Partly cloudy;2.58;16;13;12;75;1009
30.04.2014;Partly cloudy;0.15;16;14;22;74;1007
29.04.2014;Partly cloudy;0.08;16;13;14;81;1008
28.04.2014;Cloudy;3.5;15;12;5;86;1006
27.04.2014;Partly cloudy;0.97;16;12;14;86;1010
26.04.2014;Cloudy;0.44;15;12;13;86;1011
25.04.2014;Sunny;0.11;16;13;13;86;1008
24.04.2014;Sunny;2.02;18;15;22;70;1010
23.04.2014;Partly cloudy;0.0;18;14;10;74;1017
22.04.2014;Sunny;0.0;18;15;7;67;1014
21.04.2014;Sunny;0.0;15;12;9;75;1015
20.04.2014;Partly cloudy;1.95;16;12;14;70;1014
19.04.2014;Partly cloudy;0.0;15;12;20;66;1012
18.04.2014;Partly cloudy;0.39;16;11;20;76;1005
17.04.2014;Partly cloudy;0.01;17;12;14;73;1009
16.04.2014;Sunny;0.0;17;13;12;60;1011
15.04.2014;Sunny;0.0;16;12;9;62;1012
14.04.2014;Sunny;0.0;14;11;5;73;1016
13.04.2014;Sunny;0.0;13;10;9;70;1016
12.04.2014;Sunny;2.78;11;9;7;80;1017
11.04.2014;Sunny;0.89;12;8;7;84;1014
10.04.2014;Sunny;1.3;14;9;15;77;1010
09.04.2014;Sunny;0.0;14;10;8;70;1014
08.04.2014;Sunny;0.0;13;9;7;74;1017
07.04.2014;Partly cloudy;0.59;11;9;22;80;1015
06.04.2014;Overcast;0.07;13;10;28;79;1015
05.04.2014;Partly cloudy;0.0;15;12;11;64;1014
04.04.2014;Sunny;0.0;16;11;14;65;1014
03.04.2014;Sunny;0.01;13;9;17;78;1017
02.04.2014;Sunny;0.69;13;9;18;81;1014
01.04.2014;Sunny;1.07;14;10;13;63;1010
31.03.2014;Sunny;0.0;12;6;5;58;1014
30.03.2014;Sunny;0.01;9;6;21;55;1022
29.03.2014;Sunny;0.69;12;6;25;75;1017
28.03.2014;Sunny;0.7;15;10;12;75;1010
27.03.2014;Partly cloudy;0.29;14;11;12;74;1016
26.03.2014;Partly cloudy;0.82;12;8;16;71;1014
25.03.2014;Patchy rain possible;2.03;12;8;18;75;1014
24.03.2014;Partly cloudy;0.6;13;8;16;73;1013
23.03.2014;Sunny;0.0;14;11;7;71;1014
22.03.2014;Sunny;0.0;14;10;8;71;1018
21.03.2014;Sunny;0.0;14;10;20;67;1024
20.03.2014;Sunny;0.48;12;10;13;77;1023
